spotify_track_id,release_date_raw
3RdQfyk7BBxxIx0zSnCBIw,2003-04-01
4Hzg7Hcqo2aUooTQ0pnBYC,2005-06-07
2ewjgFhHDTE8BkV8kzpiX2,2001-07-03
5Z10YWrfpP2UAUwmmHIR8y,2000-06-20
7e89621JPkKaeDSTQ3avtg,1974-04-15
5EWPGh7jbTNO2wakv8LjUI,1973-01-01
1ju7EsSGvRybSNEsRvc7qY,1973-01-01
0x2wtJbtJrox3SDmnMj97x,1973-01-01
64sn7wgJfeQKY3Jisnl59w,1973-01-01
72FTNsVwlDXMgxyEnmjwM0,2003-10-21
12WiGqEs3t5hrzBJTe1K0P,1974-04-15
6PPhp1qpAjLUxQr75vSD4H,1974-04-15
02UFwtmJ0ogLQWMx43Okuh,1976
52DKGPMQ21DauCR19pQ0BK,1977-10-17
3yUcJwYu7fXAfqMj9krY6l,1999
3adnLFXKO5rC1lhUNSeg3N,2003-09-03
4xFxK0FXmNlUDRgCaIQCVn,1999
4jCs5Z8Y06WsiDeoe5giJn,2003-09-03
35C086Yh0F6hw6pyPIvobP,2013-03-04
49HyHz6uWXHV6GT8bhX3t9,1999
1ujIGAJ2sp9ZXJVnZJxbQa,2019-03-08
4N7e9ltiDKb19Swu2CWqMB,2003-09-03
2QCHIajQI25gADlXSBdXhT,2013-03-01
35b9ljYHjIUSTkgQWHbnt6,2019-03-08
6zC0mpGYwbNTpk9SKwh08f,1977-11-01
0zxj7dVhYZq5ACyaDx5XIo,1992-08-25
3UqHlIBI771FNCiLY5MKrp,1992-08-25
3ykSdTGmYPFl8pDBXer1zG,1977-11-01
1kgdslQYmeTR4thk9whoRw,1992-01-10
5Ds0VGkTSQ1jf4KzLUpZPb,1999-10-12
0UOxp1BpnD8uPQMKU4wKjz,1974-07-01
6io0LJIP9ntX35hTfaxwQG,1977-11-01
2GGskYwS4j8LDMSDUJ8vrl,1998-03-10
1yKah8BCP3Vgq2tPBOLKL0,1966-06-22
6HSXNV0b4M4cLJ7ljgVVeh,1973-07-13
3AhXZa8sUQht0UEdBJgpGc,1965-08-30
18GiV1BaXzPVYpp9rmOg0E,1963-05-27
1lqMLr9Wj7SM2F9AikGcxN,1976-01-16
52vA3CYKZqZVdQnzRrdZt6,1964-01-13
2WOjLF83vqjit2Zh4B69V3,1963-05-27
3RkQ3UwOyPqpIiIvGVewuU,1965-03-22
4uYwlMp841PLJmj1gJJwIq,1969-04-09
3y4Uza6K58JXQ7RYya8ZI5,1975-01-17
1k1Bqnv2R0uJXQN4u6LKYt,1971-05-01
0bRXwKfigvpKZUurwqAlEh,1977-10-29
3M8FzayQWtkvOhqMn2V4T2,1972-05-01
4gRA0i5sxx3jAhHaVjPnUN,1972-05-01
1qfDfZAvrkSAFrAR2FTQDv,1971-05-01
1KywyxekfDEp3Ym7YP7S25,1972-05-01
262qk9k0LTyMXmjH9YT2xU,1972-05-01
0S5ZoKKZD3bllkvhEoPimZ,1974-08-08
0RTPZ8Yd44dsoR3uSkK9GT,1974-08-08
0vJ3Y2MnDXi4hpxSeQdQEC,1971-05-01
29U7stRjqHU6rMiS8BfaI9,1968-01-01
3HuJDcOWx0gE9Yng2uWY7K,1968-01-01
3yYfoYGVpriV4fG9L1ogsD,1994-01-01
33GkcZ89Aj254FaJoFwCl9,2022-10-28
33jt3kYWjQzqn3xyYQ5ZEh,1997-05-20
2gNjmvuQiEd2z9SqyYi8HH,1958-01-01
63kd4m3VFxcJjPVVtbVNAu,1964-10-25
4Kh0X8pMk2yIFf4jnGXrTZ,2022-10-28
5OLmn2zkijgVleNhMRjYQp,1957-02-25
5y8zb3grlQonjdqd27K39T,1952-04-01
6FLwmdmW77N1Pxb1aWsZmO,2000-11-11
31TAub5WKWEsVTJcdksxq7,1991-11-15
0y6DSMwFO6cLKN1XB85cGV,2000-11-11
0zvv76DEro0MMox8eLbK7D,2009-12-01
14EUcXXpqrC03Dzzdj8bGr,1988
4MJ4El9vcKHOQT2RNIhrh2,2000-11-11
0vDwe7rbzdVeGsfelTTrG5,2009-12-01
0VmzazQQ0Mo1vJldr5NxTW,2005-11-21
2m8MwTvNHBYIqieOoQeyuY,1988
3WdBXPv7WUY9fZ6YyTpX6M,2015-11-20
5W8YXBz9MTIDyrpYaCg2Ky,2000-04-25
1UREw2MCfU0xwBzCAjxlUD,2004-01-01
24z528iI9kZu5LbkLainjI,2000-04-25
6EaGMOSWL2LndwY6gClBaD,2017-05-19
52KlXDEkCkgZxuMjSqzY4L,2021-01-27
2nUicn7YuS1bo2DqgELtj0,2023-01-06
2DyDyOW1hRYFFaMhBCAHJ9,2022-04-08
5cRPdqpWkaNmIbPi6wJDg2,2017-05-19
1eRgyfyizDWISeS99kwLNC,2002-01-01
2Ll44WxlG2eiqL6NtEnf8M,2000-04-25
7ACxUo21jtTHzy7ZEV56vU,2020-09-18
7w6PJe5KBPyvuRYxFkPssC,1991-09-17
0S3gpZzlT9Hb7CCSV2owX7,1991-09-17
2E7W1X4maFFcjHrVrFA7Vs,1983-12-10
2ov8L95QD25TLpZAZPYWXL,2020-09-18
5axOkQnmQmwtjr4bv1Xt7i,2007-05-18
31dqpLUModJWNbxrXu6TWd,1986-02-22
78PKCefXwDLbl4FVO1Pjzh,2001-10-16
3YYnFEXCLNbaWuC0hIEnIS,2022-09-09
2lcfGO79t1PqcXc2Mbxyd5,2022-09-09
2WfaOiMkCvy7F5fcp2zZ8L,1985-06-01
0HoaLXRp7jJtdQFunUyUGc,1985-06-01
5tewIdMVsaJWN19ZnmnPNN,1985-06-01
6NK9sI0Lnsiwn6I0MbWWxn,2017-12-01
6c9nkeetGbsoXa7d5E1wHa,1990-10-27
2ejkRnZWPACfuqr06gFw1w,1988-05-03
6a9O11ZNVVkl6zMrbdO3p3,1988-05-03
7htt7UuxHL5wneOcMWJP5E,2017-10-06
5pzEYTNR667VbDAUmMpF0S,1986-10-06
5OWV0zaieHKpIW5O2EbRjy,1988-05-03
6imjJij6aCM0IbbODUzJQn,1989-09-01
549Go7a66CX6k523uK9kUv,1987-05-15
2cc9k15AifO7RfxxuEExkS,1989-09-01
2C0hJUVjp7FSchyhYiceJq,1985-06-21
6VZivrPxu9MJ5rIPIERg56,1983-09-26
669npuMwVlYFReOpYFYxwH,1987-05-15
4Z69VxUgbZyMX7uN6Xg0q9,1981-11-10
74BDVL4TC3P8wyrYViuVjO,1983-09-26
6wdIe1ep26qiaIaiHF5b9F,1989-09-01
2gvgvbokPJZ7Uw5u2m5LeP,1985-06-21
5sFDReWLrZHLFZFjHsjUTS,1992-09-29
6gZVQvQZOFpzIy3HblJ20F,1990-08-01
2JuasWPUodaUxf5nwNpciQ,1994
0wvIGFIgbyz4JNwQhZgTv2,1992-09-29
4A065x9kJt955eGVqf813g,1992-09-29
7FRfYOql61DGDp9VPPe2qA,1992-09-29
4PtZE0h5oyPhCtPjg3NeYQ,1994
5Ds35L9KpUDKgSxZ6whuoQ,1990-08-01
6HnZsLUDrG3HTSbh8sq2u3,1994
1DCdIWCE5UFiObCsTSpKFv,1995-10-30
4ukUoXLuFzMixyZyabSGc4,1960-01-01
65irrLqfCMRiO3p87P4C0D,1960-01-01
0KBvapFwuz8gPKu6Gw23WN,1995-08-29
19NdiithlwC8EfytiHVk7a,1960-01-01
0si9tjG0DZWkgydIyJBM0N,1967-11
1ta7346unwX9mJOqbSB9wD,1960-01-01
1V4NaFlrUCK49MXcdOcVeS,1997-05-20
4PEGwWH4tL6H7dGl4uVSPg,1992-10-26
1Hv1VTm8zeOeybub15mA2R,1994-10-31
7H3ojI1BsVy0dEJENqMt1k,2000-11-13
1oaaSrDJimABpOdCEbw2DJ,1992-10-26
65krtHkaYLPr0mEbjL61UP,1994-10-31
1j2LuIf7mv15ZVug1Xy5qz,1984-07-16
0sKfhhj6hYyJIXnTiZV9vf,1985-11-04
4tReFKumS5bcFahdXDiM1b,1994-10-31
6KIS5YIZAyeiFNx1aE1OhY,1994-10-31
22QiTJqDn1BIRSh4mkNJ5w,1992-10-26
3vZO25GdYuqFrR1kzZADnp,1996-02-13
1rJM37Dd4OcSJvzI84yCcP,1996-02-13
5bUVHuzQh5mkvMPjUU074i,1996-02-13
52PgJoRz30sRQGOGqXYKdX,1996-02-13
4VSx9uyg0sZpdnygVar6pE,2007-11-23
4wwRROf47MXBX5u5Knwixx,1997-06-24
6g5ov3aSDUvvDkQKIcmZQI,1997-06-24
2HAVFycrhtbmLxyyxpm6JI,2003-03-25
28hgx2bWXcaBJeC9zVwrBq,2000-08-14
6392zwQtXyJulL1MTqyZeP,2000-08-14
3Dgmyz32dxvtxvUTPS0CUI,2018-10-26
0ROMalDdNg3L2HoZP4qFyJ,2015-09-04
1Ojz92vyPK4fJ5K8RVnV5u,2015-09-04
64ZxBE1ZgK4C0lGljXzDcG,2008
7HB1REjjalFLSXgXlAAwFs,1997-03-27
4sCgQZkwhYlB1a8ocpiWRr,2014-10-07
7njAZhca4o80qQdCgyEWya,2014
2nnXe7n3Vivs7OfQKRsfWD,1989-09-25
0VQMAup2VdeQWLCvM14Uz2,1999-12-30
0iOZM63lendWRTTeKhZBSC,1968-04-03
5y788ya4NvwhBznoDIcXwK,1964-10-19
6QhXQOpyYvbpdbyjgAqKdY,1970-01-26
76TZCvJ8GitQ2FA1q5dKu0,1970-01-26
6l8EbYRtQMgKOyc1gcDHF9,1970-01-26
4Xl2PrS3DJqqSKXCo6Uhv9,1966-10-10
0djZ2ndRfAL69WYNra5jRC,1966-01-17
5MbXzXGbqobR8xPVPs8OXA,1970-01-26
6dfhF1BDGmhM69fnCb6wSC,1968-04-03
1eN42Q7IWRzRBq8eW2Y2TE,1970-01-26
1M2nd8jNUkkwrc1dgBPTJz,1997-01-01
2Ms33RTRCT6gArrpcrPxmo,2002
7oQSevUCbYs4QawXTHQVV1,2013-01-01
4lO57zZGFcj7vSY4QhfVDq,1998
5NlFXQ0si6U87gXs6hq81B,2012-11-05
0SLtqCrXBRrnkxSOMA3X4W,1997-01-01
4kSKacywUJHdhyst4PL6pl,2001-11-19
7jBePLCZlKuEUc3rSc6izU,2020-11-20
4dZ3V71vsqSn9MJ18y8YaJ,2013-01-01
6yM5jM2eAq3k8NojZ7dLp1,2013-01-01
0V5cvmTKsYmF5FmGGEAfmS,2010-09-10
3AqPL1n1wKc5DVFFnYuJhp,2007-06-05
18oB9NlhCMSzlte5KAj5tl,2022-10-25
5fqYqPWlfQhIkcUY3XAJlm,2022-04-22
4ZJXI6GhniCI0kSuin51lF,2020-10-30
1GIPP103zfsythULEpsmdw,2006-09-26
5sQumEFLTZ7OWMbKg7Pq0J,2010-05-25
1e1a7eAlICks9mch3UVsEH,2019-10-18
7sybHzhjxg2vqSVBCY4u7t,2018-11-20
3VtlSKbs0IjVeeRV4otHNT,2015-05-11
1gZ7i4qxXkHZb1r6eioaAP,2005-01-01
7gKgd0P3dAAePiSQQBqrlf,2001-11-07
1NHwvBmrUje4L1dxfWnXCH,1997
0bzX26mfmUi0djOLemE2b8,2022-02-04
47wZfF4OdME3xkIPhhpSSF,1998
3HVJbdz0V402U5YggQK4Ao,2006-01-01
6OquGsVTLqZHyxqG0PLwFz,2022-07-29
0xDxS2g775ttrfrwDQl9f8,2003-10-14
4SnTf4ixVZCfQtxHNhky0T,2001-11-07
1SV1fxF65n9NhRHp3KlBuu,1980-05-16
78TTtXnFQPzwqlbtbwqN0y,2015-01-24
1Qa0Y05al633fG8f9Peytc,1970-04-17
1db0gbTSKdRQum8VlbNkiO,1983-10-28
28kOGtTZzbfQ8fMmTwjRFq,2021-04-16
3gcAVW0ZYaajy5PK9dAhut,1993-02-01
3fVSMbeq8tY3G85yxcJwRU,1982-04-26
7zE7VClzAEYa9nUDC950pT,1970-04-17
6qYmf2NjhDfsF7x5U5DUOf,1971-05-17
4w9Uex2WJC3QCawt8vLM05,1970-04-17
6Pur3hWy6Nzc27ilmsp5HA,1994-01-01
6TqXieeBcZZHyaO14hQpKx,1999-01-01
6OKhBvddAlWxxFnjbpilhu,1986-11-20
1lAFWiaVhJhvQ5Gtzp6vSu,2004-01-01
1AERsDlEADxcp9WtjZBtiU,2006-01-01
7eKkXV2jH4xGefItHAUk9g,1994-01-01
2JlVEgNJwskpAGSudKPqLD,1992-01-01
71AMvL4Fey4MwxQShk4VBR,2004-01-01
11AnIo9kTnjhtD06y5Zd5O,2002-01-01
2SWSDlNAMZC3ILXZoKEKVs,1996-01-01
1Wrzhfa5bNlqvsnCztz190,1985
6tu2FHuKL9C8pwNrityweQ,1996
3quyxN3SapEsojxk1Uw10K,1986
1XvfncS1t4BNkh37klHeqj,1986
1wncA7mz0ntqvZ8UzFokGk,1985
78FJd3BMjDQCA1Hh2QfKqS,1989
6IeJcGYibtUKl9QnAupnYi,1996
3q6Ta92jThS5sOK8r2YSBD,2015-06-02
65Lg0BbJnzTIPMlnXN3Knv,1986
5Qnrgqy1pAm9GyNQOgyVFz,2015-03-31
0oTtnnedK0C4unALxVTPhz,2017-12-01
5c9qm0bMYawSyRNUTmUMs5,2017-11-03
73uJybGAhwGRD9MZYrOmTY,2015-03-31
3AyuigFWbuirWHvidbMz8O,2015-03-31
5iR8v6fTc33LDo2t4w3342,2017-11-03
17UVxL0MYEmKzXppfUL5in,2015-03-31
12homE4JpBey5cckgoepR7,2004-03-16
1yupbrI7ROhigIHpQBevPh,2005-07-05
4Zts9erRexAxILn5XjSwUN,2010-10-12
54X78diSLoUDI3joC2bjMz,1984-06-25
62LJFaYihsdVrrkgUOJC05,1986-03-31
51H2y6YrNNXcy3dfc3qSbA,1984-06-25
2I1W3hcSsPIsEJfD69pHrW,1985-04-22
0QeI79sp1vS8L3JgpEO7mD,1984-06-25
0aPaGIX2QIMAH5SMp0VEMe,1995-09-26
2QSUyofqpGDCo026OPiTBQ,1982-10-27
6fBwVe6udYdnRqwqo06if8,1984-06-25
2XLAzm8bMDSI7MhbRW8nVj,1979-10-19
4N1dFbXmRng8qJ3KdJrbLr,2019-09-10
0b18g3G5spr4ZCkz7Y6Q0Q,2021-02-26
3WMbD1OyfKuwWDWMNbPQ4g,1976
67hbP9PFQZrb4XZc3TzB0s,1984-12-03
78His8pbKjbDQF7aX5asgv,1978
3pf96IFggfQuT6Gafqx2rt,1976
5jkFvD4UJrmdoezzT1FRoP,1978
1BqnZOkYJbvYLOhN0qPJDm,1977
2YYcLUtmPR44ERAQA7DfwZ,2022-03-18
50rcUhHimavzT1qq6QrgMG,2021-12-03
4MvGHDenL4t9JW1RHB4rK2,1979
7nVQ8mo77KaUvhUQzh4vMy,1978-01-01
2xYQTU2bbg6WVAmpY1eae4,1982-02-01
4REjaHRPmVb7btssqChJSy,1990-02-27
2uRVPeQbsEpRQD0DKr1WTo,1975-05-01
74ft1k0SgskENu7H61ZXdB,2008-04-01
0vcJzE2LuNY9aoq2hdMjHZ,2020-11-19
2hckAvL66faAcR0Fk64hj6,1981
6ivUoajqXRNVIyEGhRkucw,1990-02-27
3yrSvpt2l1xhsV9Em88Pul,1967-09
3lh3iiiJeiBXHSZw6u0kh6,1970-02
2hjAc6x8EoSLhGxRNg8KEw,1970-02
3xINh6YqkLfucEtjoa4x7D,1995-06
683b4ikwa62JevCjwrmfg6,1970-02
1VsGYaCBFjCVudtX9IGqDg,1989-06-06
4w4Shi3xjbZBDGuhLw5LsQ,1979-08
1A7hIo1C8jacIQ5ZiCjc8g,2015-12-04
3n5iUh2Z6P7cnWins22W0F,1970-02
4beWEVoUbjSziAFPy8voaF,1987-09
0Q0IVlqMV64kNLlwjPj0Hl,1996-02-13
0uEp9E98JB5awlA084uaIg,1998-08-25
2VjXGuPVVxyhMgER3Uz2Fe,1998-08-25
2GFExyKXf9383tSRSrEHEt,1998-08-25
1Q0lOGB52skgfzdcq233vs,1998-08-25
7x6hO9VMAee9x1iWaeNkL6,1998-08-25
71XhXay6rKPZCVAaDtFlSR,1998-08-25
7iCs98iS5n6KCI4q3H7zp9,1998-08-25
4OAPnWJ3J5w4c4IBLh2chn,2022-03-25
67awxiNHNyjMXhVgsHuIrs,2013-12-18
6o3s08kk2fQI37vxGZDrJ1,2006-05-02
7w8SYlPLA9bqj7vRHvYNDz,2018-01-26
4q5pdsB1bsZRu9BgewM7j9,2022-09-29
4GwXdVLueKZ8YhYjZmWtYh,2016-07-11
1Oenqmtbzt331Pgv0ODfS2,2010-01-01
23YaKmzWDeP2wagOfz2mUY,2005-09-09
35x6JdLCr4VWWR5ShNoAWo,2014-07-22
6U4nu8u2Xr1TXzcoE3Kimd,2006-11-07
79mdw3IznNCFsF7R9O2KGz,1998-09-29
5NSJ0qoxwbO26tVvqpL4N2,1998
7lOzUJzsELALh5FQsPKTEn,2014-08-25
2wlptOJ1g5fvLdu6ruKCKU,2014-08-25
2sKo5u6IppUEudIz265wYa,2000-11-28
34hM4PLlhyBysgL50IWdHf,1998
199LDzwbUTc2wEroyRxhBM,2010-09-29
1sJFu2pvYJhtEOo9oVe1TZ,2010-02-23
2bHEObIToIMkdZRXsC04Kt,1988-11-01
59kHPbwyyCApYA8RQQEuXm,1992-10-09
6lyKOW0FNW6aAZdKVgoM8m,2008-11-05
2IY559smG7SXYk229NA2Vl,1996-09-30
1FV374EPG5CrjdIbIMLkcv,2002-01-15
07KYRDFf8Q6sqj4PWCP9vh,2012-10-09
3oyByfBYegVEDwYyqx9pRd,1991-04-03
6oo0HD3mrcYtzApYeYsS4L,2010-03-30
5RuCWf4bJC0rqA05b7nWfd,2008-11-05
3nKLfeoq3YedJIZqvRW3Qz,1999-01-01
1M1HscO3JywTvswsVx1GcI,2012-10-09
7H6ev70Weq6DdpZyyTmUXk,1999-07-27
1Oi2zpmL81Q0yScF1zxaC0,1999-07-27
2Mpj1Ul5OFPyyP4wB62Rvi,2001-05-01
4pmc2AxSEq6g7hPVlJCPyP,1999-07-27
69XUpOpjzDKcfdxqZebGiI,2001-05-01
41nT1Sp6ChR65FbsdLlFHW,2001-05-01
4dvQg9sD8k9y4qiEURuj8v,2004-11-16
7o4HtESXicUqk3oRqngIsS,2001-10-30
4FTOpNYcGxnQdGNWSxIcio,2004-11-16
1urmwhtXPiakhcqvqUi3rp,2001-05-01
0vqs9bIFJgk6X9LvlatKfp,1989-01-01
0Lowb1wBPXduf06FTGRI46,1991-01-01
50QgKV8vabHHc7au535IqK,1991-01-01
3M7WBL64QOmuPiPjhySCJW,1985
4Ic0MrnJyQE34VFBKwM3I7,1989-01-02
1pIdEhQdhlZShpe6GoESfY,1990-01-01
5n3wmq8bfX0Kq2PHsAtIpm,1987
5k0RmmWmBJ0NS1RiYViRhL,1986
5E4c7wdomBD0tUkwFPdkee,1991-01-01
2NRicVzJdl7RKRQN0YFhNU,1991-01-01
0ElaCi1Qf86iEWhsxCw5h5,1990
0fC6Szw2CX8XZYsydOLmVC,1987-10-06
10PwPpr7BBxYon3pwS7k5G,1988-11-15
5YndFYZkywO0F5taLwCEQR,1992-06-30
6CYf0PlFE36q772z8qrZrT,1991-07-29
5PSES4lFkqiLk2ERayuuha,1986-08-02
1uDXGhm8Wgwpmzgm8k1F7r,1994-08-20
78KzU9VKRmDrEO6EvZlQRG,2009-01-16
0wufjHVeAw5rP2G6bwGiio,2010-06-29
2EjXfH91m7f8HiJN1yQg97,1964-10-19
09OojFvtrM9YRzRjnXqJjA,1991
60jQTAr2OkFcV4SWSRz3st,1961-04-03
0MKnGJzNdEqOscI6xu9R3m,1964-10-19
5JccvAiwcZ7n3urnXqWPsG,1963-09-12
4LJcNiq2pBb8OeqrGdBJQw,1960-08-01
1U9n0AGpu9X69SeaMJfs8R,1961-04-03
6Eh1XqjaOX2BVL0hVCnwb0,1964-10-19
6en4NMn5Mac3lqJKNxUdaz,1963-09-12
7xrpNuqDgFlf10X93CwixY,1964-10-19
6zMUIb4uce1CzpbjR3vMdN,2002-01-01
6pWzCKTrKrwbUPzY8RLCoP,2003-01-01
4wHkV6OpCanrNg2PRNhWjM,2022-08-19
6dZ6qWl1e9GsMndBG7vqB9,2002-01-01
2IyL2CyHoenwQLds5jSuqK,2008-01-01
6CbcdeTQKj0qTaZTt0xkdk,2002-01-01
6cZPfzVtkicrA3CyjqYKhu,2002-01-01
1KgqMmNUqRdXqZhR4PXtg8,2022-10-28
6ZIR3HiLbpy5xPAShl2a7u,2021-10-22
1xWC2YE7OEcgQd4w8Gqa3p,2021-10-29
1IcR6RlgvDczfvoWJSSY2A,1963
1Wf14bTyb6UeKojy8ykPYm,1963
4r87anpJZfl5p6OsBZnrZs,1963
24AIahNHzBxm9S12peXbnG,1962
5ymVfeMK8cDew5vzntTuc7,1965
4A742PQbmGq3JVJ7aKjk2K,1963
1lLRi0LvCwKaKONxzoeJfj,1967
45FLu3nL1iMYXYPzhqLdko,1971-02-03
71kwIDWJ0xClRjxvIey6D0,1962
2GT0m2rWbW9S8A8zAte9mA,1965
4vmPvQY7m6MC77mKDdJIkD,2003-05-07
5Q175erZOZJZHKaZzJFYDN,2005
3HZCMyuazaSOLgXexcMASl,2009-09-08
6lMk5sY36yHg5vY2Q29lJd,2005
636y223sbqgNNVeH7s5qkp,2007
2eraB6aW3YLpAJO22mO4GW,2005
45eHVUfCCQgcxSZ0EO1bZq,2003-08-25
4wrq8qLtW8fhIq6agng9Mv,2012-05-29
2cpTtthg2R3PMRjkxOJJyK,2010
6765SHKbINOPj3EJFnBGMs,1998-05-01
0HIhSuAe5lq7ywxqlAt5Nl,2022-06-23
6Aw11M9NT2tBeEj3mPKrjy,2021-07-29
4Z20Nlp53CuArdsy0VbeTb,2001-06-21
3pANwjrypucSkTOQdSFbEK,2001-06-21
6cXfVLlxp3ahOSCmV1V3AW,2001-06-21
2EVaHMfXlWw4ANf6Mb8c5P,2017-09-01
5wS7PiSLKlJ9eoZUcmn4gt,2016-11-11
4lHoT8PvMpMg1l5kdxqNmD,2021-07-02
43y4wpk8iKaLAY21CsEmst,2010-05-03
1ZuGpzhHB4AI9nCC5AIJfa,2022-11-03
4anqYZt4APNlFwQixpbdZR,1999-01-01
3F3R4uyTMkX9jRCEVVmdz6,1994-11-15
6C3yPXYG2NJYlIYVe5J7hv,2014-09-16
2n7h09QrGitVul66b2D8Re,2001-01-01
4dTtYVQzlwBMpVyQ4h3wy2,1994-09-13
2Lj1BSSrmaFPH2aEPCKyth,2006-01-01
1JkrWCnQrSZpNRxpAMXzlW,2006-01-01
2El2AmJcz6trXPVeXamGYC,2004-01-01
4fM3s8EijMqI2vzL7V58YF,1995-08-15
1EGIeHEvMZh3MNkIn2itUy,1999-01-01
7wy9gDTUipeY35NKn45ru5,1982-01-01
44xBxtfdZRhAXWvQD7I0x7,1984-09-06
2rP7pI2WpMWcUraYAX2xiT,1984-09-06
5ogI17YppHAaBZlzitwyxE,1981-01-01
2EZbRSf8OVdFvtQY4QDv6O,1978-07-01
0x9154bA7PgqF6Za1CtszP,2011-05-23
3KIzHvtx5gJb0HEPEJsxCZ,1986-09-02
6KBRNsL48BmRcQzUq1oSZq,1984-09-06
6dDHqJjTWOmWaAutbEpiwT,2005-02-10
4UqZRNx9idkEeO9Nj94ath,1977-09-01
0cgwdBXXlPfXJXWf3wMs32,2022-11-10
7hMKAmUlUUYa5qEiHWK4bk,2010-04-04
7tMn4y7eBEMcUFIWZPaHCM,2011
6H1hnJRQOGQ9djPL3jNu9G,2013-08-23
6mmGbsCqf5e8vxv1WodYIG,2010-11-08
7lnRiEP7BHXuILXNY9MH8f,2010-11-08
322xF47eamMLy7tFWtJHzF,2009-06-10
59eeV0SIeyd431uyjAWCRe,2022-11-10
4QMZ6gwFTLk9qOhaQsGIxf,2010-04-13
1F6BAyY4iIzHiZCnUIZDbn,2011-01-01
2LaMe6cSGfsbu7KUA8UBoJ,2005-11-15
3EjuEvxoNgHV6urIdPA4cl,2008-01-01
6mVWXZDsMguKrTHfiCyIVu,2022-05-31
6oiKbZIaQ8A0Rnsq9jMJ1E,1994-03-11
0Ndim92MYsrFSseD9gbBcg,2013-01-01
6btlotyCLtZUlZogXYSLCy,1994-03-11
21Pr1VcMqYrK2VOIWqzkNk,2005-11-15
3DqQhY5S4RIWIoFuowD7kX,2001-01-01
3YrTZUat5cgeVhrxEZvG1d,2015-06-16
7sVEoPc5ZUUQerRkgTypUZ,2021-12-14
4sJ9X27MSCue4d0t48MXwe,2022-11-23
3km6pEkxF4OLJpMDz8nNSQ,2022-12-30
417fjHB7tqIaovwPvWskHX,2022-12-19
4qPwLohB0tei9j5UBz66UR,2023-01-11
57zEYntUat0ofbFpoicN26,2009-10-30
4oglYe270D9yn6Gc0JWc03,2021-12-11
2YmXGUx32C3CUEgcAyHcGf,2021-10-13
78g1KU3zvKQLS5emtG9Xiu,2022-04-22
6H7fLdt0AeWpuxUKXuXWrx,1992-01-01
4vlMdXsRpAIXYggwbNHZSv,2008-10-08
4HDzsx1dJKbuL0YkffBuBm,2014-11-10
4HVwh8LFjuSrqYVOGgKOIB,2022-11-16
6Pb8yzyD30gPhVLnZUEiZG,2022-04-13
6LgkoexFvjZ5V9qG8mYV3l,2000-12-31
5jkH9Pgv28mW9ve6uGtohT,2016-03-21
0ZGicTeWpoIMpJax3NAuhn,1995-05-14
5FfRt0NaBuDIHpRgsiCkWu,1998-06-27
1wIfq9Zul77qAtokyLTlXr,2008-10-08
5jOi67yXzjpMdl6KFNWSIe,2010-10-14
1qfanYrmrh7xDSvt15acZ3,2005
0lZ0BOfkjnBslRqTJgCBop,2022-04-13
19O4hCGGm95UhvIyhwnNT5,2021-07-12
4Va9qUpMta6PavfMwYI8MI,2006-12-31
6old0mA1IHi5lw2yLv3ri6,2010-11-11
2uddWiAVaH4owVLOHZgjGp,2017-08-14
13wIQbwSuQ4YFvDvtQgSVc,2009-08-09
1n5gnI3Wue9WBpYFOIQNh1,2008-10-08
2PPYZHvvu02e1pSdE1FfvD,2008-08-29
2WO5nzB7QtKn9ZRc9Jkalt,2008-10-08
2bageubuN1HjNZwTNlyh0v,2008-10-31
0ew71PqPi7ehntkabL9W4c,2008-10-08
6ZOBP3NvffbU4SZcrnt1k6,2000
3NLrRZoMF0Lx6zTlYqeIo4,2002-11-12
3WbphvawbMZ8FyqDxYGdSQ,2002-11-12
2HIU8kiFo9sB5ih05q8wgP,2004-01-01
0uybt73QFXaLCoxuVf6fhm,2008-01-01
3PbHle8KhJp6GuO1jLdEmQ,2000
1aC1IBAETh2XYGOE8kCC6t,2000
3THdexHRmED4euIY91Zrxc,2002-11-12
0nNVR2iDM3eVzEgMi78vQm,2012-01-01
6cJRjKolnLTz0Q0TbwJaSv,2016-03-11
5G1sTBGbZT5o4PNRc75RKI,2011-12-06
5lN1EH25gdiqT1SFALMAq1,2011-12-06
02bJ6uGeHKfNOhIc9qyA8e,2022-05-13
0grFc6klR3hxoHLcgCYsF4,2010-05-18
1PXsUXSM3LF2XNSkmIldPb,2011-12-06
5BvuyYHjA98IxU0nQUGzZr,2002-05-14
25YlltWXRb9k7KbrEBRuhJ,2019-06-28
2MVwrvjmcdt4MsYYLCYMt8,2010-05-18
3Hx7RXqCS7Kzjy2ot2q1Gk,2014-05-09
5lJUXSjRjevVy7I3P87wuK,2006-09-12
2aIB1CdRRG7YLBu9hNw9nR,1996
3D0bXrSv7O73vOaGOG8J9c,1995
6pfdW2NouUI3ZnugM7r0G0,2000-11-11
0cOyhnhy13lc5G5nr4EF0q,2004-01-01
07YoPdPfhQ62iNztZvOlDY,2000-11-11
3C84jaEdYxiq8LC4jwYqj6,2003-01-01
4ukiv6Rp5N4tQZSBT9JRLo,1998-09-14
1KQxH1Z1BiSo3MMukVpRfl,1998-09-14
1x8sna2LV8WQ38NEtN5X46,2000-11-11
6UIo6YbaXihIZ72MWUpcGb,2017-10-06
2pX4FpOgwItRVPPUFdRcxA,1999
